rains,waterlevels63000120,rains63000100,waterlevels63000100,waterlevels,waterlevels_smooth
0.0,235.87,0.0,214.87,83.45,83.45
0.0,235.87,0.0,214.86,83.45,83.45
0.0,235.87,0.0,214.85,83.45,83.45
0.0,235.87,0.0,214.83,83.45,83.45
0.0,235.87,0.0,214.82,83.45,83.45
0.0,236.01,0.0,214.81,83.45,83.45
0.0,235.89,0.0,214.8,83.46,83.45
0.0,235.88,0.0,214.79,83.46,83.45
0.0,235.87,0.0,214.77,83.45,83.45
0.0,235.87,0.0,214.75,83.45,83.45
0.0,235.87,0.0,214.73,83.45,83.46
0.0,235.87,0.0,214.73,83.45,83.46
0.0,235.87,0.0,214.73,83.45,83.46
0.0,235.88,0.0,214.72,83.46,83.46
0.0,235.88,0.0,214.7,83.46,83.46
0.0,235.88,0.0,214.67,83.47,83.46
0.0,235.88,0.0,214.67,83.47,83.47
0.0,235.88,0.0,214.66,83.47,83.47
0.0,235.88,0.0,214.65,83.47,83.47
0.0,235.89,0.0,214.64,83.47,83.47
0.0,235.89,0.0,214.63,83.47,83.46
0.0,235.89,0.0,214.63,83.47,83.46
0.0,235.89,0.0,214.62,83.46,83.46
0.0,235.89,0.0,214.61,83.46,83.46
0.0,235.89,0.0,214.56,83.45,83.45
0.0,236.02,0.0,214.55,83.45,83.45
0.0,236.04,0.0,214.53,83.45,83.45
0.0,235.95,0.0,214.53,83.45,83.45
0.0,235.91,0.0,214.53,83.44,83.45
0.0,235.88,0.0,214.51,83.44,83.45
0.0,235.88,0.0,214.49,83.44,83.45
0.0,235.88,0.0,214.47,83.44,83.45
0.0,235.88,0.0,214.46,83.45,83.45
0.0,235.88,0.0,214.46,83.45,83.45
0.0,235.88,0.0,214.44,83.45,83.45
0.0,235.88,0.0,214.4,83.45,83.45
0.0,235.88,0.0,214.39,83.45,83.45
0.0,235.89,0.0,214.35,83.45,83.45
0.0,235.89,0.0,214.35,83.45,83.44
0.0,235.9,0.0,214.31,83.44,83.44
0.0,235.89,0.0,214.3,83.44,83.44
0.0,235.99,0.0,214.28,83.44,83.44
0.0,235.87,0.0,214.22,83.44,83.44
0.0,235.87,0.0,214.19,83.44,83.44
0.0,235.88,0.0,214.13,83.44,83.44
0.0,235.88,0.0,214.12,83.43,83.43
0.0,235.88,0.0,214.11,83.43,83.43
0.0,235.88,0.0,214.1,83.43,83.43
0.0,235.88,0.0,214.1,83.43,83.43
0.0,235.88,0.0,214.09,83.43,83.43
0.0,235.88,0.0,214.08,83.43,83.43
0.0,235.88,0.0,214.07,83.43,83.43
0.0,235.88,0.0,214.05,83.43,83.43
0.0,235.87,0.0,214.03,83.43,83.43
0.0,235.86,0.0,214.03,83.43,83.42
0.0,236.0,0.0,214.02,83.42,83.42
0.0,235.92,0.0,214.02,83.42,83.42
0.0,235.88,0.0,214.01,83.42,83.42
0.0,235.87,0.0,214.0,83.42,83.42
0.0,235.86,0.0,213.99,83.42,83.42
0.0,235.86,0.0,213.99,83.42,83.42
0.0,235.86,0.0,213.98,83.42,83.42
0.0,235.86,0.0,213.97,83.42,83.42
0.0,235.86,0.0,213.96,83.42,83.41
0.0,235.86,0.0,213.95,83.42,83.41
0.0,235.86,0.0,213.93,83.42,83.41
0.0,235.86,0.0,213.92,83.42,83.41
0.0,235.86,0.0,213.81,83.4,83.41
0.0,236.01,0.0,213.81,83.4,83.41
0.0,235.92,0.0,213.8,83.4,83.41
0.0,235.88,0.0,213.79,83.4,83.41
0.0,235.86,0.0,213.78,83.4,83.4
0.0,235.86,0.0,213.77,83.4,83.4
0.0,235.86,0.0,213.76,83.41,83.4
0.0,235.86,0.0,213.76,83.41,83.41
0.0,235.86,0.0,213.75,83.41,83.41
0.0,235.86,0.0,213.74,83.41,83.41
0.0,235.86,0.0,213.74,83.41,83.41
0.0,235.87,0.0,213.73,83.41,83.41
0.0,235.87,0.0,213.72,83.41,83.41
0.0,235.87,0.0,213.71,83.41,83.42
0.0,235.87,0.0,213.71,83.42,83.42
0.0,235.87,0.0,213.7,83.42,83.42
0.0,235.87,0.0,213.69,83.42,83.42
0.0,235.87,0.0,213.68,83.42,83.42
0.0,235.87,0.0,213.67,83.42,83.42
0.0,235.87,0.0,213.67,83.42,83.42
0.0,235.87,0.0,213.66,83.42,83.42
0.0,235.87,0.0,213.65,83.42,83.42
0.0,235.88,0.0,213.64,83.42,83.42
0.0,235.87,0.0,213.63,83.42,83.42
0.0,235.86,0.0,213.62,83.42,83.41
0.0,235.98,0.0,213.61,83.42,83.41
0.0,235.91,0.0,213.6,83.42,83.41
0.0,235.88,0.0,213.59,83.42,83.4
0.0,235.86,0.0,213.56,83.41,83.4
0.0,235.86,0.0,213.54,83.36,83.4
0.0,235.87,0.0,213.43,83.39,83.39
0.0,235.86,0.0,213.42,83.39,83.39
0.0,235.87,0.0,213.39,83.38,83.39
0.0,235.86,0.0,213.37,83.38,83.38
0.0,235.86,0.0,213.37,83.38,83.38
0.0,235.86,0.0,213.35,83.38,83.38
0.0,235.86,0.0,213.34,83.38,83.38
0.0,235.86,0.0,213.33,83.38,83.38
0.0,235.86,0.0,213.33,83.38,83.38
0.0,235.86,0.0,213.32,83.38,83.38
0.0,235.86,0.0,213.31,83.38,83.38
0.0,235.86,0.0,213.3,83.38,83.38
0.0,235.86,0.0,213.29,83.38,83.38
0.0,235.86,0.0,213.28,83.38,83.38
0.0,235.86,0.0,213.27,83.38,83.38
0.0,235.86,0.0,213.26,83.38,83.38
0.0,235.86,0.0,213.25,83.38,83.38
0.0,235.86,0.0,213.24,83.38,83.38
0.0,235.86,0.0,213.23,83.38,83.38
0.0,235.87,0.0,213.22,83.38,83.38
0.0,235.86,0.0,213.21,83.37,83.37
0.0,235.89,0.0,213.21,83.37,83.37
0.0,235.96,0.0,213.2,83.37,83.37
0.0,235.9,0.0,213.19,83.36,83.37
0.0,235.86,0.0,213.14,83.36,83.37
0.0,235.86,0.0,213.14,83.37,83.37
0.0,235.85,0.0,213.11,83.38,83.37
0.0,235.86,0.0,213.1,83.38,83.37
0.0,235.86,0.0,213.09,83.38,83.37
0.0,235.86,0.0,213.01,83.36,83.36
0.0,235.86,0.0,212.99,83.36,83.36
0.0,235.87,0.0,212.97,83.36,83.36
0.0,235.87,0.0,212.96,83.36,83.36
0.0,235.93,0.0,212.94,83.36,83.36
0.0,235.88,0.0,212.92,83.36,83.36
0.0,235.87,0.0,212.91,83.36,83.36
0.0,235.87,0.0,212.9,83.36,83.36
0.0,235.87,0.0,212.89,83.36,83.36
0.0,235.87,0.0,212.88,83.36,83.36
0.0,235.87,0.0,212.87,83.36,83.36
0.0,235.87,0.0,212.86,83.36,83.36
0.0,235.87,0.0,212.83,83.36,83.36
0.0,235.88,0.0,212.82,83.36,83.36
0.0,235.88,0.0,212.79,83.37,83.37
0.0,235.88,0.0,212.77,83.37,83.37
0.0,235.87,0.0,212.76,83.37,83.36
0.0,236.02,0.0,212.75,83.37,83.36
0.0,235.96,0.0,212.74,83.37,83.36
0.0,235.91,0.0,212.74,83.37,83.36
0.0,235.88,0.0,212.68,83.36,83.36
0.0,235.87,0.0,212.68,83.36,83.36
0.0,235.88,0.0,212.63,83.36,83.36
0.0,235.88,0.0,212.61,83.36,83.36
0.0,235.87,0.0,212.6,83.36,83.36
0.0,235.98,0.0,212.51,83.36,83.36
0.0,235.88,0.0,212.48,83.36,83.36
0.0,235.87,0.0,212.47,83.36,83.36
0.0,235.99,0.0,212.25,83.37,83.36
0.0,235.92,0.0,212.24,83.37,83.36
0.0,235.89,0.0,212.23,83.36,83.36
0.0,235.88,0.0,212.22,83.36,83.36
0.0,235.87,0.0,212.21,83.36,83.36
0.0,235.86,0.0,212.21,83.36,83.36
0.0,235.86,0.0,212.2,83.36,83.36
0.0,235.86,0.0,212.19,83.36,83.36
0.0,235.85,0.0,212.18,83.36,83.36
0.0,235.85,0.0,212.18,83.36,83.36
0.0,235.85,0.0,212.17,83.36,83.36
0.0,235.85,0.0,212.16,83.36,83.36
0.0,235.85,0.0,212.15,83.36,83.36
0.0,235.85,0.0,212.14,83.36,83.36
0.0,235.85,0.0,212.13,83.36,83.35
0.0,235.86,0.0,212.11,83.36,83.35
0.0,235.86,0.0,212.11,83.36,83.35
0.0,235.85,0.0,212.1,83.36,83.34
0.0,235.86,0.0,212.09,83.35,83.34
0.0,235.85,0.0,212.08,83.35,83.34
0.0,236.0,0.0,212.07,83.31,83.33
0.0,235.92,0.0,212.06,83.31,83.33
0.0,235.89,0.0,212.05,83.32,83.32
0.0,235.87,0.0,212.04,83.32,83.32
0.0,235.86,0.0,212.03,83.32,83.32
0.0,235.85,0.0,212.02,83.32,83.32
0.0,235.85,0.0,212.01,83.32,83.32
0.0,235.85,0.0,212.0,83.32,83.32
0.0,235.85,0.0,211.99,83.32,83.32
0.0,235.85,0.0,211.98,83.32,83.32
0.0,235.85,0.0,211.97,83.32,83.33
0.0,235.86,0.0,211.97,83.33,83.33
0.0,235.86,0.0,211.96,83.33,83.33
0.0,235.86,0.0,211.95,83.34,83.34
0.0,235.86,0.0,211.95,83.34,83.34
0.0,235.86,0.0,211.94,83.34,83.34
0.0,235.86,0.0,211.93,83.34,83.35
0.0,235.86,0.0,211.92,83.35,83.35
0.0,235.86,0.0,211.91,83.35,83.35
0.0,235.86,0.0,211.9,83.35,83.35
0.0,235.86,0.0,211.89,83.35,83.36
0.0,235.86,0.0,211.88,83.36,83.36
0.0,235.84,0.0,211.86,83.36,83.36
0.0,235.98,0.0,211.85,83.36,83.36
0.0,235.91,0.0,211.84,83.36,83.36
0.0,235.89,0.0,211.83,83.36,83.36
0.0,235.87,0.0,211.82,83.36,83.36
0.0,235.86,0.0,211.81,83.36,83.36
0.0,235.86,0.0,211.79,83.35,83.35
0.0,235.86,0.0,211.78,83.35,83.35
0.0,235.86,0.0,211.77,83.35,83.35
0.0,235.86,0.0,211.76,83.35,83.35
0.0,235.86,0.0,211.75,83.35,83.35
0.0,235.86,0.0,211.73,83.35,83.35
0.0,235.86,0.0,211.72,83.35,83.35
0.0,235.86,0.0,211.72,83.35,83.35
0.0,235.86,0.0,211.7,83.36,83.36
0.0,235.86,0.0,211.69,83.36,83.36
0.0,235.86,0.0,211.68,83.36,83.36
0.0,235.86,0.0,211.67,83.36,83.36
0.0,235.86,0.0,211.66,83.36,83.36
0.0,235.86,0.0,211.65,83.36,83.36
0.0,235.86,0.0,211.63,83.36,83.36
0.0,235.87,0.0,211.62,83.36,83.36
0.0,235.87,0.0,211.62,83.36,83.36
0.0,235.86,0.0,211.6,83.37,83.36
0.0,235.85,0.0,211.59,83.36,83.36
0.0,235.99,0.0,211.58,83.36,83.36
0.0,235.91,0.0,211.57,83.36,83.36
0.0,235.88,0.0,211.56,83.36,83.36
0.0,235.87,0.0,211.55,83.36,83.36
0.0,235.86,0.0,211.54,83.36,83.36
0.0,235.86,0.0,211.53,83.36,83.36
0.0,235.85,0.0,211.52,83.36,83.36
0.0,235.86,0.0,211.51,83.36,83.36
0.0,235.86,0.0,211.49,83.36,83.36
0.0,235.86,0.0,211.48,83.36,83.36
0.0,235.86,0.0,211.47,83.36,83.36
0.0,235.85,0.0,211.46,83.36,83.36
0.0,235.86,0.0,211.45,83.37,83.37
0.0,235.86,0.0,211.44,83.37,83.37
0.0,235.86,0.0,211.43,83.37,83.37
0.0,235.86,0.0,211.42,83.37,83.37
0.0,235.86,0.0,211.41,83.37,83.36
0.0,235.86,0.0,211.4,83.37,83.36
0.0,235.86,0.0,211.38,83.36,83.36
0.0,235.86,0.0,211.37,83.36,83.36
0.0,235.86,0.0,211.36,83.36,83.36
0.0,235.86,0.0,211.35,83.36,83.36
0.0,235.86,0.0,211.34,83.36,83.36
0.0,235.85,0.0,211.33,83.36,83.36
0.0,235.98,0.0,211.32,83.36,83.36
0.0,235.92,0.0,211.31,83.36,83.36
0.0,235.89,0.0,211.3,83.36,83.36
0.0,235.87,0.0,211.29,83.36,83.37
0.0,235.86,0.0,211.28,83.37,83.37
0.0,235.85,0.0,211.26,83.37,83.37
0.0,235.85,0.0,211.25,83.37,83.37
0.0,235.85,0.0,211.24,83.37,83.38
0.0,235.85,0.0,211.23,83.37,83.38
0.0,235.85,0.0,211.22,83.38,83.38
0.0,235.96,0.0,210.81,83.39,83.38
0.0,235.88,0.0,210.79,83.39,83.39
0.0,235.86,0.0,210.78,83.39,83.39
0.0,235.85,0.0,210.77,83.39,83.39
0.0,235.85,0.0,210.76,83.39,83.39
0.0,235.85,0.0,210.76,83.39,83.39
0.0,235.85,0.0,210.74,83.39,83.39
0.0,235.85,0.0,210.73,83.39,83.39
0.0,235.85,0.0,210.72,83.39,83.39
0.0,235.85,0.0,210.71,83.39,83.39
0.0,235.86,0.0,210.7,83.39,83.39
0.0,235.86,0.0,210.69,83.39,83.39
0.0,235.86,0.0,210.6,83.39,83.39
0.0,235.85,0.0,210.59,83.39,83.39
0.0,235.85,0.0,210.58,83.39,83.39
0.0,235.84,0.0,210.57,83.39,83.39
0.0,235.83,0.0,210.56,83.39,83.39
0.0,235.83,0.0,210.55,83.39,83.39
0.0,235.83,0.0,210.53,83.39,83.39
0.0,235.84,0.0,210.52,83.39,83.39
0.0,235.85,0.0,210.47,83.39,83.39
0.0,235.86,0.0,210.35,83.4,83.39
0.0,235.86,0.0,210.34,83.39,83.39
0.0,235.86,0.0,210.33,83.39,83.39
0.0,235.86,0.5,210.32,83.38,83.39
0.5,235.86,0.5,210.31,83.38,83.39
0.0,235.85,0.0,210.3,83.38,83.39
0.0,235.85,0.0,210.29,83.38,83.39
0.0,235.86,0.0,210.28,83.38,83.39
0.0,235.86,0.0,210.27,83.38,83.39
0.0,235.86,0.0,210.26,83.39,83.39
0.0,235.86,0.0,210.25,83.39,83.39
0.0,235.86,0.0,210.24,83.39,83.39
0.0,235.86,0.0,210.23,83.39,83.39
0.0,235.86,0.0,210.22,83.39,83.39
0.0,235.86,0.0,210.21,83.39,83.39
0.0,235.86,0.0,210.19,83.39,83.39
0.0,235.87,0.0,210.19,83.39,83.4
0.0,235.87,0.0,210.18,83.39,83.4
0.0,235.87,0.0,210.16,83.39,83.4
0.0,235.87,0.0,210.15,83.39,83.4
0.0,235.87,0.0,210.14,83.39,83.4
0.0,235.87,0.0,210.13,83.4,83.4
0.0,235.87,0.0,210.12,83.4,83.39
0.0,235.87,0.0,210.11,83.4,83.39
0.0,235.87,0.0,210.1,83.41,83.39
0.0,235.87,0.0,210.09,83.41,83.38
0.0,235.87,0.0,210.08,83.41,83.38
0.0,235.86,0.0,210.07,83.38,83.38
0.0,235.87,0.0,210.06,83.35,83.37
0.0,235.87,0.0,210.05,83.35,83.37
0.0,235.87,0.0,210.04,83.35,83.36
0.0,235.87,0.0,210.03,83.35,83.36
0.0,235.87,0.0,210.02,83.35,83.35
0.0,235.87,0.0,210.01,83.35,83.35
0.0,235.87,0.0,210.0,83.35,83.35
0.0,235.87,0.0,209.99,83.35,83.35
0.0,235.87,0.0,209.98,83.35,83.35
0.0,235.87,0.0,209.97,83.35,83.35
0.0,235.87,0.0,209.96,83.35,83.35
0.0,235.87,0.0,209.94,83.35,83.36
0.0,235.87,0.0,209.94,83.35,83.35
0.0,235.87,0.0,209.92,83.35,83.35
0.0,235.87,0.0,209.91,83.35,83.35
0.0,235.87,0.0,209.9,83.35,83.35
0.0,235.87,0.0,209.89,83.35,83.34
0.0,235.87,0.0,209.88,83.35,83.34
0.0,235.87,0.0,209.87,83.35,83.33
0.0,235.87,0.0,209.86,83.35,83.32
0.0,235.87,0.0,209.85,83.35,83.32
0.0,235.87,0.0,209.84,83.3,83.31
0.0,235.87,0.0,209.83,83.29,83.3
0.0,235.86,0.0,209.82,83.28,83.29
0.0,235.86,0.0,209.81,83.28,83.29
0.0,235.86,0.0,209.8,83.27,83.28
0.0,235.87,0.0,209.79,83.27,83.27
0.0,235.87,0.0,209.78,83.27,83.27
0.0,235.87,0.0,209.77,83.27,83.26
0.0,235.87,0.0,209.76,83.26,83.26
0.0,235.87,0.0,209.75,83.26,83.26
0.0,235.87,0.0,209.74,83.26,83.25
0.0,235.87,0.0,209.73,83.26,83.26
0.0,235.87,0.0,209.71,83.26,83.25
0.0,235.87,0.0,209.71,83.26,83.25
0.0,235.88,0.0,209.7,83.25,83.25
0.0,235.87,0.0,209.69,83.25,83.25
0.0,235.88,0.0,209.68,83.25,83.25
0.0,235.88,0.0,209.67,83.25,83.26
0.0,235.88,0.0,209.65,83.25,83.26
0.0,235.88,0.0,209.64,83.26,83.26
0.0,235.88,0.0,209.64,83.26,83.26
0.0,235.88,0.0,209.62,83.26,83.26
0.0,235.87,0.0,209.61,83.26,83.26
0.0,235.88,0.0,209.6,83.27,83.27
0.0,235.87,0.0,209.59,83.27,83.27
0.0,235.87,0.0,209.58,83.27,83.27
0.0,235.87,0.0,209.57,83.27,83.27
0.0,235.87,0.0,209.56,83.27,83.27
0.0,235.87,0.0,209.55,83.27,83.27
0.0,235.87,0.0,209.54,83.27,83.27
0.0,235.87,0.0,209.53,83.27,83.27
0.0,235.87,0.0,209.52,83.27,83.27
0.0,235.87,0.0,209.51,83.27,83.26
0.0,235.87,0.0,209.5,83.27,83.26
0.0,235.87,0.0,209.49,83.26,83.26
0.0,235.87,0.0,209.48,83.26,83.26
0.0,235.88,0.0,209.47,83.26,83.27
0.0,235.88,0.0,209.46,83.26,83.27
0.0,235.88,0.0,209.45,83.26,83.27
0.5,235.88,0.5,209.44,83.27,83.28
0.5,235.88,0.0,209.43,83.27,83.28
1.5,235.88,2.0,209.41,83.28,83.29
1.0,235.88,0.5,209.41,83.28,83.29
0.0,235.89,0.0,209.39,83.29,83.3
0.0,235.88,0.0,209.39,83.31,83.3
0.5,235.89,0.0,209.38,83.31,83.31
0.0,235.88,0.0,209.37,83.32,83.31
0.5,235.88,0.0,209.36,83.32,83.31
0.0,235.88,0.5,209.34,83.32,83.31
0.0,235.88,0.0,209.33,83.32,83.31
0.0,235.88,0.0,209.32,83.31,83.31
0.0,235.88,0.0,209.32,83.31,83.31
0.0,235.88,0.0,209.3,83.31,83.31
0.0,235.88,0.0,209.28,83.31,83.31
0.0,235.88,0.0,209.27,83.31,83.31
0.0,235.88,0.0,209.26,83.3,83.31
0.0,235.88,0.0,209.25,83.3,83.32
0.0,235.88,0.0,209.24,83.3,83.32
0.0,235.88,0.0,209.23,83.3,83.33
0.0,235.88,0.0,209.19,83.31,83.33
0.0,235.88,0.0,209.17,83.34,83.34
0.0,235.88,0.0,209.13,83.36,83.34
0.0,235.88,0.0,209.11,83.37,83.35
0.0,235.88,0.0,209.09,83.37,83.35
0.0,235.88,0.0,209.08,83.36,83.36
0.0,236.02,0.0,209.07,83.36,83.36
0.0,235.97,0.0,209.06,83.36,83.36
0.0,235.92,0.0,209.05,83.36,83.36
0.0,235.89,0.0,209.04,83.36,83.36
0.0,235.88,0.0,209.03,83.36,83.36
0.0,235.87,0.0,209.02,83.36,83.36
0.0,235.87,0.0,209.01,83.35,83.35
0.0,235.87,0.0,209.0,83.35,83.35
0.0,235.86,0.5,209.0,83.35,83.35
0.0,235.86,0.0,208.98,83.35,83.35
0.5,235.86,0.5,208.97,83.35,83.35
0.0,235.86,0.0,208.96,83.35,83.36
0.0,235.86,0.0,208.95,83.35,83.36
0.0,235.86,0.0,208.94,83.36,83.36
0.0,235.87,0.0,208.93,83.36,83.36
0.0,235.86,0.0,208.92,83.36,83.36
0.0,235.86,0.0,208.91,83.37,83.36
0.0,235.86,0.0,208.9,83.37,83.37
0.0,235.86,0.0,208.89,83.37,83.36
0.0,235.86,0.0,208.88,83.37,83.36
0.0,235.87,0.0,208.87,83.37,83.36
0.0,235.87,0.0,208.85,83.37,83.37
0.0,235.87,0.0,208.85,83.37,83.37
0.0,235.86,0.0,208.84,83.37,83.37
0.0,236.0,0.0,208.83,83.37,83.37
0.0,235.93,0.0,208.81,83.37,83.37
0.0,235.89,0.0,208.8,83.36,83.38
0.0,235.87,0.0,208.79,83.36,83.38
0.0,235.87,0.0,208.78,83.36,83.39
0.0,235.86,0.0,208.77,83.39,83.4
0.0,235.86,0.0,208.76,83.41,83.41
0.0,235.86,0.0,208.75,83.42,83.41
0.0,235.87,0.0,208.74,83.43,83.42
0.0,235.87,0.0,208.73,83.43,83.43
0.0,235.87,0.0,208.72,83.43,83.44
0.0,235.87,0.0,208.71,83.44,83.45
0.0,235.88,0.0,208.66,83.46,83.45
0.0,235.88,0.0,208.6,83.47,83.46
0.0,235.88,0.0,208.59,83.47,83.46
0.0,235.87,0.0,208.58,83.47,83.46
0.0,236.0,0.0,208.57,83.46,83.46
0.0,235.92,0.0,208.56,83.46,83.46
0.0,235.89,0.0,208.55,83.46,83.46
0.0,235.87,0.0,208.54,83.46,83.46
0.0,235.87,0.0,208.53,83.46,83.46
0.0,235.86,0.0,208.52,83.46,83.46
0.0,235.86,0.0,208.5,83.46,83.46
0.0,235.87,0.0,208.49,83.46,83.46
0.0,235.87,0.0,208.48,83.46,83.46
0.0,235.87,0.0,208.47,83.46,83.46
0.0,235.87,0.0,208.46,83.46,83.46
0.0,235.88,0.0,208.45,83.46,83.46
0.0,235.88,0.0,208.44,83.46,83.45
0.0,235.87,0.0,208.43,83.46,83.45
0.0,235.88,0.0,208.42,83.46,83.45
0.0,235.88,0.0,208.41,83.46,83.46
0.0,235.87,0.0,208.34,83.45,83.46
0.0,235.87,0.0,208.33,83.45,83.46
0.0,235.87,0.0,208.32,83.44,83.46
0.0,235.89,0.0,208.29,83.44,83.46
0.0,235.88,0.0,208.27,83.44,83.45
0.0,235.87,0.0,208.27,83.45,83.45
0.0,235.87,0.0,208.26,83.47,83.44
0.0,235.87,0.0,208.2,83.44,83.44
0.0,235.87,0.0,208.07,83.48,83.43
0.0,235.87,0.0,208.06,83.47,83.42
0.0,236.01,0.0,208.05,83.44,83.41
0.0,235.94,0.0,208.04,83.42,83.4
0.0,235.9,0.0,208.03,83.39,83.4
0.0,235.88,0.0,208.02,83.36,83.39
0.0,235.87,0.0,208.01,83.36,83.39
0.0,235.87,0.0,208.0,83.36,83.38
0.5,235.87,0.0,207.99,83.36,83.38
0.0,235.87,0.0,207.98,83.36,83.38
0.0,235.87,0.0,207.97,83.36,83.38
0.0,235.87,0.0,207.95,83.36,83.38
0.0,235.87,0.0,207.94,83.38,83.38
0.0,235.87,0.0,207.93,83.41,83.38
0.0,235.87,0.0,207.92,83.42,83.39
0.0,235.87,0.0,207.91,83.41,83.39
0.0,235.87,0.0,207.9,83.4,83.39
0.0,235.87,0.0,207.89,83.39,83.39
0.0,235.87,0.0,207.88,83.39,83.39
0.0,235.87,0.0,207.87,83.38,83.37
0.0,235.87,0.0,207.86,83.37,83.36
0.0,235.87,0.0,207.85,83.37,83.35
0.0,235.87,0.0,207.84,83.36,83.35
0.0,235.87,0.0,207.83,83.36,83.34
0.0,235.87,0.0,207.82,83.34,83.33
0.0,235.86,0.0,207.81,83.33,83.33
0.0,236.01,0.0,207.79,83.31,83.33
0.0,235.92,0.0,207.79,83.29,83.33
0.0,235.88,0.0,207.78,83.28,83.33
0.0,235.86,0.0,207.77,83.26,83.33
0.0,235.86,0.0,207.76,83.25,83.33
0.0,235.9,0.0,207.54,83.44,83.33
0.0,235.86,0.0,207.51,83.4,83.32
0.0,235.85,0.0,207.5,83.38,83.32
0.0,235.85,0.0,207.49,83.35,83.31
0.0,235.85,0.0,207.48,83.33,83.31
0.0,235.85,0.0,207.47,83.31,83.3
0.0,235.85,0.0,207.45,83.29,83.29
0.0,235.85,0.0,207.44,83.27,83.28
0.0,235.85,0.0,207.43,83.25,83.27
0.0,235.85,0.0,207.42,83.24,83.25
0.0,235.85,0.0,207.41,83.23,83.23
0.0,235.85,0.0,207.4,83.22,83.21
0.0,235.85,0.0,207.39,83.22,83.21
0.0,235.85,0.0,207.38,83.2,83.2
0.0,235.85,0.0,207.37,83.2,83.2
0.0,235.85,0.0,207.36,83.2,83.19
0.0,235.86,0.0,207.35,83.19,83.19
0.0,235.85,0.0,207.34,83.19,83.2
0.0,235.86,0.0,207.33,83.19,83.21
0.0,235.86,0.0,207.32,83.2,83.22
0.0,235.85,0.0,207.31,83.22,83.23
0.0,235.85,0.0,207.3,83.23,83.24
0.0,235.85,0.0,207.3,83.24,83.26
0.0,235.85,0.0,207.29,83.24,83.27
0.0,235.84,0.0,207.27,83.25,83.28
0.0,235.84,0.0,207.26,83.29,83.29
0.0,235.84,0.0,207.25,83.33,83.28
0.0,235.99,0.0,207.24,83.34,83.29
0.0,235.92,0.0,207.23,83.34,83.29
0.0,235.89,0.0,207.21,83.33,83.29
0.0,235.87,0.0,207.2,83.31,83.3
0.0,235.86,0.0,207.19,83.3,83.3
0.0,235.86,0.0,207.17,83.28,83.31
0.0,235.86,0.0,207.16,83.27,83.31
0.0,235.86,0.0,207.15,83.25,83.32
0.0,235.86,0.0,207.13,83.25,83.32
0.0,235.86,0.0,207.12,83.24,83.32
0.0,235.85,0.0,207.02,83.29,83.32
0.0,235.86,0.0,206.37,83.43,83.33
0.0,235.86,0.0,206.36,83.4,83.33
0.0,235.86,0.0,206.35,83.38,83.33
0.0,235.86,0.0,206.34,83.36,83.34
0.0,235.86,0.0,206.34,83.36,83.34
0.0,235.86,0.0,206.34,83.36,83.34
0.0,235.87,0.0,206.33,83.35,83.35
0.0,235.86,0.0,206.29,83.31,83.35
0.0,235.86,0.0,206.29,83.31,83.34
0.0,235.86,0.0,206.29,83.31,83.34
0.0,235.85,0.0,206.26,83.31,83.33
0.0,235.85,0.0,206.26,83.31,83.32
0.0,235.86,0.0,206.23,83.33,83.33
0.0,235.86,0.0,206.23,83.33,83.33
0.0,235.86,0.0,206.23,83.33,83.33
0.0,235.86,0.0,206.2,83.35,83.34
0.0,235.86,0.0,206.2,83.35,83.34
0.0,235.86,0.0,206.2,83.35,83.33
0.0,235.85,0.0,206.16,83.35,83.33
0.0,235.86,0.0,206.16,83.35,83.33
0.0,235.96,0.0,206.14,83.35,83.33
0.0,235.91,0.0,206.13,83.34,83.34
0.0,235.88,0.0,206.12,83.34,83.35
0.0,235.86,0.0,206.12,83.34,83.35
0.0,235.86,0.0,206.1,83.33,83.36
0.0,235.85,0.0,206.09,83.33,83.37
0.0,235.85,0.0,206.08,83.33,83.38
0.0,235.85,0.0,206.07,83.32,83.39
0.0,235.85,0.0,206.06,83.32,83.4
0.0,236.0,0.0,205.42,83.49,83.41
0.0,236.01,0.0,205.42,83.49,83.42
0.0,236.0,0.5,205.42,83.48,83.43
0.5,235.99,0.5,205.42,83.45,83.44
0.0,235.99,0.0,205.42,83.44,83.44
0.0,235.96,0.0,205.41,83.44,83.45
0.0,235.91,0.0,205.41,83.45,83.46
0.0,235.9,0.0,205.41,83.45,83.46
0.0,235.9,0.0,205.41,83.45,83.46
0.0,236.02,0.0,205.39,83.45,83.46
0.0,236.02,0.0,205.39,83.44,83.45
0.0,235.96,0.0,205.39,83.44,83.44
0.0,235.89,0.0,205.37,83.44,83.43
0.5,236.03,0.5,205.37,83.44,83.43
0.5,235.95,0.5,205.36,83.45,83.44
1.0,236.03,1.0,205.36,83.45,83.44
0.0,236.02,0.5,205.35,83.45,83.44
0.0,236.02,0.0,205.35,83.45,83.45
0.0,235.98,0.0,205.35,83.46,83.47
0.0,235.92,0.0,205.35,83.46,83.48
0.0,235.9,0.0,205.35,83.46,83.5
0.5,235.9,0.5,205.34,83.46,83.52
1.0,236.0,1.5,205.33,83.46,83.54
2.0,235.95,2.5,205.32,83.5,83.56
0.5,236.2,2.0,205.45,83.64,83.58
2.0,236.21,0.5,205.5,83.64,83.6
1.5,236.26,1.0,205.55,83.64,83.63
0.5,236.3,0.5,205.62,83.65,83.65
0.5,236.33,1.0,205.8,83.69,83.66
