times,temperature,humidity,winddirection,windpower,rains,waterlevels63000120,rains63000100,waterlevels63000100,waterlevels
2021-08-23 20:00:00,31.0,72.0,5,2.0,0.0,236.04,0.0,232.5,83.55
2021-08-23 21:00:00,30.0,77.0,4,2.0,0.0,236.04,0.0,232.5,83.55
2021-08-23 22:00:00,29.0,80.0,4,2.0,0.0,236.05,0.0,232.49,83.55
2021-08-23 23:00:00,28.0,93.0,4,2.0,0.0,236.09,0.0,232.47,83.55
2021-08-24 00:00:00,28.0,84.0,4,2.0,0.0,236.08,0.0,232.47,83.55
2021-08-24 01:00:00,28.0,85.0,4,2.0,0.0,236.05,0.0,232.47,83.55
2021-08-24 02:00:00,28.0,85.0,4,2.0,0.0,236.04,0.0,232.47,83.55
2021-08-24 03:00:00,28.0,85.0,4,3.0,0.0,236.04,0.0,232.48,83.55
2021-08-24 04:00:00,27.0,87.0,4,2.0,0.0,236.04,0.0,232.48,83.55
2021-08-24 05:00:00,27.0,88.0,4,2.0,0.0,236.04,0.0,232.49,83.55
2021-08-24 06:00:00,27.0,90.0,4,1.0,0.0,236.04,0.0,232.49,83.55
2021-08-24 07:00:00,28.0,87.0,4,2.0,0.0,236.04,0.0,232.48,83.55
2021-08-24 08:00:00,28.0,85.0,3,1.0,0.0,236.03,0.0,232.46,83.55
2021-08-24 09:00:00,29.0,83.0,3,1.0,0.0,235.98,0.0,232.45,83.56
2021-08-24 10:00:00,32.0,72.0,8,1.0,0.0,235.94,0.0,232.44,83.55
2021-08-24 11:00:00,32.0,66.0,4,3.0,0.0,236.11,0.0,232.43,83.55
2021-08-24 12:00:00,32.0,65.0,4,3.0,0.0,236.06,0.0,232.43,83.55
2021-08-24 13:00:00,34.0,58.0,4,3.0,0.0,236.01,0.0,232.43,83.54
2021-08-24 14:00:00,33.0,60.0,4,3.0,0.0,235.94,0.0,232.44,83.54
2021-08-24 15:00:00,34.0,61.0,4,2.0,0.0,235.93,0.0,232.43,83.55
2021-08-24 16:00:00,33.0,62.0,3,2.0,0.0,236.06,0.0,232.42,83.54
2021-08-24 17:00:00,33.0,64.0,3,2.0,0.0,236.06,0.0,232.41,83.54
2021-08-24 18:00:00,31.0,73.0,7,3.0,0.0,236.03,2.5,232.4,83.54
2021-08-24 19:00:00,29.0,82.0,1,2.0,0.0,236.08,0.0,232.41,83.54
2021-08-24 20:00:00,28.0,84.0,1,1.0,0.0,236.0,0.0,232.42,83.54
2021-08-24 21:00:00,27.0,85.0,1,2.0,0.0,235.95,0.0,232.41,83.54
2021-08-24 22:00:00,27.0,87.0,7,2.0,0.0,236.11,0.0,232.4,83.54
2021-08-24 23:00:00,29.0,81.0,5,2.0,0.0,236.12,0.0,232.39,83.54
2021-08-25 00:00:00,26.0,92.0,1,1.0,0.5,236.07,0.5,232.38,83.54
2021-08-25 01:00:00,26.0,96.0,6,1.0,0.0,236.18,0.5,232.39,83.54
2021-08-25 02:00:00,26.0,98.0,4,2.0,0.0,236.17,0.0,232.4,83.55
2021-08-25 03:00:00,26.0,98.0,4,2.0,4.0,236.1,3.5,232.41,83.55
2021-08-25 04:00:00,26.0,96.0,5,3.0,0.0,236.12,0.5,232.42,83.56
2021-08-25 05:00:00,26.0,94.0,4,2.0,0.0,236.15,0.5,232.43,83.56
2021-08-25 06:00:00,26.0,94.0,4,2.0,0.0,236.15,0.0,232.44,83.56
2021-08-25 07:00:00,26.0,94.0,4,1.0,0.0,236.1,0.0,232.44,83.56
2021-08-25 08:00:00,28.0,86.0,3,1.0,0.0,236.09,0.0,232.42,83.56
2021-08-25 09:00:00,29.0,78.0,5,2.0,0.0,236.09,0.0,232.41,83.57
2021-08-25 10:00:00,29.0,75.0,5,2.0,0.0,236.09,0.0,232.41,83.57
2021-08-25 11:00:00,31.0,69.0,5,2.0,0.0,236.11,0.0,232.4,83.57
2021-08-25 12:00:00,32.0,63.0,4,2.0,0.0,236.1,0.0,232.4,83.57
2021-08-25 13:00:00,32.0,65.0,2,2.0,0.0,236.09,0.0,232.41,83.57
2021-08-25 14:00:00,34.0,60.0,5,2.0,0.0,236.08,0.0,232.41,83.57
2021-08-25 15:00:00,31.0,68.0,1,3.0,0.0,236.07,0.0,232.42,83.56
2021-08-25 16:00:00,31.0,70.0,1,3.0,0.0,236.07,0.0,232.41,83.54
2021-08-25 17:00:00,31.0,68.0,1,2.0,0.0,236.09,0.0,232.4,83.54
2021-08-25 18:00:00,30.0,68.0,8,2.0,0.0,236.09,0.0,232.4,83.55
2021-08-25 19:00:00,29.0,68.0,1,3.0,0.0,236.08,0.0,232.4,83.55
2021-08-25 20:00:00,29.0,68.0,1,2.0,0.0,236.08,0.0,232.4,83.55
2021-08-25 21:00:00,29.0,67.0,8,1.0,0.0,236.08,0.0,232.41,83.55
2021-08-25 22:00:00,27.0,85.0,3,1.0,0.0,236.08,0.0,232.4,83.55
2021-08-25 23:00:00,27.0,89.0,1,1.0,0.0,236.07,0.0,232.39,83.54
2021-08-26 00:00:00,26.0,90.0,4,2.0,0.0,236.08,0.0,232.38,83.54
2021-08-26 01:00:00,25.0,90.0,4,2.0,0.0,236.07,0.0,232.38,83.54
2021-08-26 02:00:00,25.0,93.0,4,2.0,0.0,236.06,0.0,232.39,83.54
2021-08-26 03:00:00,24.0,96.0,4,2.0,0.0,236.06,0.0,232.4,83.54
2021-08-26 04:00:00,24.0,97.0,4,2.0,0.0,236.06,0.0,232.4,83.54
2021-08-26 05:00:00,24.0,97.0,4,2.0,0.0,236.06,0.0,232.4,83.54
2021-08-26 06:00:00,24.0,98.0,4,2.0,0.0,236.06,0.0,232.41,83.54
2021-08-26 07:00:00,25.0,95.0,5,1.0,0.0,236.06,0.0,232.41,83.54
2021-08-26 08:00:00,27.0,85.0,3,1.0,0.0,236.06,0.0,232.4,83.54
2021-08-26 09:00:00,30.0,73.0,7,1.0,0.0,235.99,0.0,232.39,83.54
2021-08-26 10:00:00,31.0,64.0,8,1.0,0.0,235.95,0.0,232.37,83.53
2021-08-26 11:00:00,32.0,63.0,7,1.0,0.0,236.09,0.0,232.36,83.54
2021-08-26 12:00:00,33.0,64.0,1,1.0,0.0,236.08,0.0,232.36,83.54
2021-08-26 13:00:00,34.0,62.0,1,2.0,0.0,235.94,0.0,232.36,83.53
2021-08-26 14:00:00,34.0,63.0,1,2.0,0.0,235.93,0.0,232.36,83.53
2021-08-26 15:00:00,34.0,62.0,1,3.0,0.0,235.93,0.0,232.36,83.53
2021-08-26 16:00:00,34.0,62.0,1,3.0,0.0,236.06,0.0,232.35,83.53
2021-08-26 17:00:00,32.0,68.0,3,2.0,0.0,236.07,0.0,232.34,83.54
2021-08-26 18:00:00,30.0,72.0,6,3.0,25.0,236.07,4.5,232.33,83.54
2021-08-26 19:00:00,27.0,89.0,4,2.0,6.1,235.98,10.5,232.34,83.57
2021-08-26 20:00:00,26.0,90.0,7,1.0,0.0,235.97,0.0,232.35,83.75
2021-08-26 21:00:00,26.0,92.0,1,2.0,0.0,236.09,0.0,232.35,83.77
2021-08-26 22:00:00,26.0,93.0,1,2.0,0.0,236.09,0.0,232.34,83.87
2021-08-26 23:00:00,26.0,89.0,4,2.0,0.0,236.1,0.0,232.34,83.83
2021-08-27 00:00:00,26.0,89.0,4,2.0,0.0,236.05,0.0,232.33,83.79
2021-08-27 01:00:00,26.0,89.0,4,2.0,0.0,235.97,0.0,232.33,83.77
2021-08-27 02:00:00,26.0,89.0,4,2.0,0.0,235.94,0.0,232.34,83.75
2021-08-27 03:00:00,26.0,89.0,4,2.0,0.0,236.06,0.0,232.34,83.74
2021-08-27 04:00:00,26.0,89.0,4,2.0,0.0,236.06,0.0,232.34,83.73
2021-08-27 05:00:00,26.0,89.0,4,2.0,0.0,236.07,0.0,232.35,83.71
2021-08-27 06:00:00,26.0,89.0,4,2.0,0.0,236.07,0.0,232.35,83.7
2021-08-27 07:00:00,26.0,89.0,4,2.0,0.0,236.07,0.0,232.34,83.7
2021-08-27 08:00:00,26.0,89.0,4,2.0,0.0,236.07,0.0,232.33,83.69
2021-08-27 09:00:00,26.0,89.0,4,2.0,0.0,236.07,0.0,232.32,83.68
2021-08-27 10:00:00,26.0,89.0,4,2.0,0.0,236.05,0.0,232.31,83.67
2021-08-27 11:00:00,26.0,89.0,4,2.0,0.0,236.07,0.0,232.3,83.67
2021-08-27 12:00:00,26.0,89.0,4,2.0,0.0,236.05,0.0,232.3,83.67
2021-08-27 13:00:00,26.0,89.0,4,2.0,0.0,236.03,0.0,232.3,83.65
2021-08-27 14:00:00,26.0,89.0,4,2.0,0.0,236.03,0.0,232.31,83.65
2021-08-27 15:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-27 16:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-27 17:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-27 18:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-27 19:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-27 20:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-27 21:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-27 22:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-27 23:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 00:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 01:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 02:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 03:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 04:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 05:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 06:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 07:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 08:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 09:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 10:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 11:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 12:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 13:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 14:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 15:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 16:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 17:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 18:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 19:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 20:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 21:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 22:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-28 23:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 00:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 01:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 02:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 03:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 04:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 05:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 06:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 07:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 08:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 09:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 10:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 11:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 12:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 13:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 14:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 15:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 16:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 17:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 18:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 19:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 20:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 21:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 22:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-29 23:00:00,26.0,89.0,4,2.0,0.0,236.04,0.0,232.31,83.65
2021-08-30 00:00:00,27.0,91.0,4,1.0,0.0,236.14,0.0,233.51,83.68
2021-08-30 01:00:00,27.0,93.0,4,2.0,0.0,236.14,0.0,233.52,83.68
2021-08-30 02:00:00,26.0,95.0,4,2.0,0.0,236.14,0.0,233.53,83.68
2021-08-30 03:00:00,26.0,97.0,4,2.0,0.0,236.14,0.0,233.54,83.65
2021-08-30 04:00:00,25.0,99.0,4,2.0,0.0,236.13,0.0,233.54,83.63
2021-08-30 05:00:00,25.0,100.0,4,2.0,0.0,236.12,0.0,233.55,83.62
2021-08-30 06:00:00,25.0,100.0,5,2.0,0.0,236.13,0.0,233.56,83.61
2021-08-30 07:00:00,26.0,99.0,4,2.0,0.0,236.13,0.0,233.56,83.6
2021-08-30 08:00:00,28.0,90.0,4,1.0,0.0,236.11,0.0,233.54,83.6
2021-08-30 09:00:00,30.0,76.0,5,1.0,0.0,236.11,0.0,233.51,83.6
2021-08-30 10:00:00,32.0,66.0,3,1.0,0.0,236.08,0.0,233.49,83.59
2021-08-30 11:00:00,34.0,58.0,3,2.0,0.0,236.1,0.0,233.47,83.59
2021-08-30 12:00:00,35.0,55.0,3,2.0,0.0,236.09,0.0,233.45,83.58
2021-08-30 13:00:00,36.0,53.0,2,1.0,0.0,236.09,0.0,233.43,83.58
2021-08-30 14:00:00,36.0,53.0,2,2.0,0.0,236.09,0.0,233.41,83.57
2021-08-30 15:00:00,35.0,47.0,3,2.0,0.0,236.11,0.0,233.38,83.61
2021-08-30 16:00:00,35.0,47.0,2,1.0,0.0,236.1,0.0,233.36,83.65
2021-08-30 17:00:00,35.0,49.0,2,2.0,0.0,236.1,0.0,233.34,83.66
2021-08-30 18:00:00,34.0,53.0,1,2.0,0.0,236.09,0.0,233.32,83.66
2021-08-30 19:00:00,32.0,58.0,1,1.0,0.0,236.09,0.0,233.29,83.66
2021-08-30 20:00:00,30.0,70.0,4,1.0,0.0,236.08,0.0,233.27,83.66
2021-08-30 21:00:00,29.0,77.0,4,1.0,0.0,236.09,0.0,233.25,83.66
2021-08-30 22:00:00,28.0,80.0,4,1.0,0.0,236.1,0.0,233.22,83.66
2021-08-30 23:00:00,27.0,88.0,4,2.0,0.0,236.11,0.0,233.2,83.66
2021-08-31 00:00:00,27.0,88.0,4,2.0,0.0,236.09,0.0,233.19,83.66
2021-08-31 01:00:00,26.0,90.0,4,2.0,0.0,236.08,0.0,233.2,83.66
2021-08-31 02:00:00,26.0,94.0,4,2.0,0.0,236.09,0.0,233.21,83.66
2021-08-31 03:00:00,25.0,95.0,4,2.0,0.0,236.08,0.0,233.21,83.65
2021-08-31 04:00:00,25.0,98.0,4,2.0,0.0,236.08,0.0,233.22,83.62
2021-08-31 05:00:00,24.0,98.0,4,2.0,0.0,236.08,0.0,233.22,83.6
2021-08-31 06:00:00,24.0,98.0,4,2.0,0.0,236.06,0.0,233.22,83.59
2021-08-31 07:00:00,25.0,96.0,4,2.0,0.0,236.06,0.0,233.21,83.58
2021-08-31 08:00:00,27.0,86.0,4,2.0,0.0,236.03,0.0,233.19,83.57
2021-08-31 09:00:00,30.0,74.0,4,1.0,0.0,235.96,0.0,233.16,83.58
2021-08-31 10:00:00,32.0,64.0,3,2.0,0.0,236.07,0.0,233.14,83.57
2021-08-31 11:00:00,33.0,57.0,3,2.0,0.0,236.08,0.0,233.12,83.56
2021-08-31 12:00:00,34.0,54.0,5,2.0,0.0,236.07,0.0,233.1,83.56
2021-08-31 13:00:00,35.0,49.0,5,2.0,0.0,236.05,0.0,233.11,83.56
2021-08-31 14:00:00,36.0,45.0,6,1.0,0.0,236.04,0.0,233.11,83.55
2021-08-31 15:00:00,36.0,44.0,3,2.0,0.0,236.05,0.0,233.11,83.57
2021-08-31 16:00:00,36.0,46.0,3,2.0,0.0,236.04,0.0,233.11,83.61
2021-08-31 17:00:00,35.0,50.0,3,3.0,0.0,236.04,0.0,233.1,83.6
2021-08-31 18:00:00,34.0,51.0,2,1.0,0.0,236.04,0.0,233.09,83.59
2021-08-31 19:00:00,33.0,54.0,3,2.0,0.0,236.03,0.0,233.09,83.57
2021-08-31 20:00:00,31.0,68.0,3,1.0,0.0,236.05,0.0,233.09,83.56
2021-08-31 21:00:00,29.0,75.0,4,1.0,0.0,236.05,0.0,233.1,83.56
2021-08-31 22:00:00,28.0,81.0,4,2.0,0.0,236.06,0.0,233.09,83.55
2021-08-31 23:00:00,27.0,86.0,4,2.0,0.0,236.06,0.0,233.07,83.55
2021-09-01 00:00:00,27.0,89.0,4,2.0,0.0,236.06,0.0,233.06,83.55
2021-09-01 01:00:00,27.0,91.0,4,2.0,0.0,236.04,0.0,233.06,83.54
2021-09-01 02:00:00,26.0,93.0,4,2.0,0.0,236.04,0.0,233.06,83.54
2021-09-01 03:00:00,26.0,94.0,4,2.0,0.0,236.04,0.0,233.06,83.54
2021-09-01 04:00:00,25.0,94.0,4,2.0,0.0,236.04,0.0,233.07,83.54
2021-09-01 05:00:00,25.0,96.0,4,2.0,0.0,236.04,0.0,233.07,83.54
2021-09-01 06:00:00,25.0,97.0,4,2.0,0.0,236.05,0.0,233.07,83.54
2021-09-01 07:00:00,26.0,93.0,4,2.0,0.0,236.04,0.0,233.06,83.54
2021-09-01 08:00:00,28.0,82.0,4,2.0,0.0,236.0,0.0,233.05,83.54
2021-09-01 09:00:00,31.0,69.0,4,2.0,0.0,235.94,0.0,233.04,83.55
2021-09-01 10:00:00,34.0,65.0,3,1.0,0.0,235.92,0.0,233.02,83.54
2021-09-01 11:00:00,34.0,56.0,8,1.0,0.0,236.07,0.0,233.01,83.54
2021-09-01 12:00:00,35.0,53.0,1,1.0,0.0,236.06,0.0,233.0,83.54
2021-09-01 13:00:00,36.0,52.0,1,2.0,0.0,236.04,0.0,233.0,83.54
2021-09-01 14:00:00,35.0,47.0,2,1.0,0.0,236.01,0.0,233.01,83.53
2021-09-01 15:00:00,35.0,50.0,1,2.0,0.0,235.94,0.0,233.0,83.53
2021-09-01 16:00:00,35.0,54.0,1,3.0,0.0,235.91,0.0,232.97,83.53
2021-09-01 17:00:00,33.0,61.0,8,3.0,0.0,236.06,0.0,232.97,83.53
2021-09-01 18:00:00,32.0,64.0,1,2.0,0.0,236.07,0.0,232.98,83.54
2021-09-01 19:00:00,32.0,65.0,2,1.0,0.0,236.06,0.0,232.98,83.54
2021-09-01 20:00:00,30.0,75.0,3,1.0,0.0,236.0,0.0,232.98,83.53
2021-09-01 21:00:00,30.0,74.0,8,2.0,0.0,235.94,0.0,232.98,83.53
2021-09-01 22:00:00,30.0,77.0,1,2.0,0.0,236.08,0.0,232.95,83.52
2021-09-01 23:00:00,28.0,84.0,3,2.0,0.0,236.07,0.0,232.93,83.52
2021-09-02 00:00:00,29.0,81.0,8,1.0,0.0,236.03,0.0,232.91,83.52
2021-09-02 01:00:00,29.0,85.0,7,2.0,0.0,235.95,0.0,232.91,83.52
2021-09-02 02:00:00,28.0,89.0,4,1.0,0.0,235.92,0.0,232.91,83.53
2021-09-02 03:00:00,28.0,90.0,4,1.0,0.0,235.92,0.0,232.91,83.53
2021-09-02 04:00:00,28.0,91.0,4,1.0,0.0,236.04,0.0,232.91,83.54
2021-09-02 05:00:00,27.0,93.0,4,1.0,0.0,236.04,0.0,232.91,83.54
2021-09-02 06:00:00,27.0,94.0,5,1.0,0.0,236.05,0.0,232.91,83.54
2021-09-02 07:00:00,27.0,93.0,4,2.0,0.0,236.05,0.0,232.91,83.54
2021-09-02 08:00:00,29.0,88.0,4,2.0,0.0,236.04,0.0,232.9,83.54
2021-09-02 09:00:00,31.0,79.0,4,2.0,0.0,235.99,0.0,232.88,83.56
2021-09-02 10:00:00,33.0,71.0,4,2.0,0.0,235.94,0.0,232.87,83.55
2021-09-02 11:00:00,34.0,61.0,5,2.0,0.0,236.03,0.0,232.86,83.55
2021-09-02 12:00:00,35.0,53.0,5,3.0,0.0,236.04,0.0,232.85,83.55
2021-09-02 13:00:00,31.0,65.0,1,4.0,0.0,236.02,0.0,232.85,83.54
2021-09-02 14:00:00,30.0,69.0,1,3.0,0.0,235.94,0.0,232.85,83.54
2021-09-02 15:00:00,28.0,77.0,1,2.0,0.0,235.91,0.0,232.84,83.54
2021-09-02 16:00:00,27.0,78.0,4,2.0,0.0,235.91,0.0,232.82,83.54
2021-09-02 17:00:00,27.0,82.0,4,2.0,0.0,236.07,0.0,232.81,83.54
2021-09-02 18:00:00,27.0,81.0,4,2.0,0.0,236.06,0.0,232.82,83.54
2021-09-02 19:00:00,26.0,86.0,4,2.0,0.0,235.96,0.0,232.82,83.54
2021-09-02 20:00:00,26.0,88.0,4,2.0,0.0,235.93,0.0,232.82,83.53
2021-09-02 21:00:00,26.0,91.0,4,2.0,0.0,235.92,0.0,232.81,83.53
2021-09-02 22:00:00,26.0,92.0,4,2.0,0.0,236.07,0.0,232.79,83.53
2021-09-02 23:00:00,30.0,78.0,8,2.0,0.0,236.08,0.0,232.78,83.53
2021-09-03 00:00:00,25.0,94.0,4,2.0,0.0,236.05,0.0,232.77,83.53
2021-09-03 01:00:00,25.0,96.0,4,2.0,0.0,235.96,0.0,232.77,83.53
2021-09-03 02:00:00,25.0,96.0,4,2.0,0.0,235.93,0.0,232.77,83.53
2021-09-03 03:00:00,24.0,98.0,4,2.0,0.0,235.92,0.0,232.77,83.52
2021-09-03 04:00:00,24.0,100.0,4,2.0,0.0,236.09,0.0,232.77,83.52
2021-09-03 05:00:00,24.0,100.0,4,2.0,0.0,236.08,0.0,232.78,83.52
2021-09-03 06:00:00,24.0,100.0,4,2.0,0.0,236.07,0.0,232.78,83.52
2021-09-03 07:00:00,24.0,100.0,4,2.0,0.0,236.0,0.0,232.78,83.52
2021-09-03 08:00:00,26.0,96.0,4,1.0,0.0,235.93,0.0,232.75,83.52
2021-09-03 09:00:00,28.0,85.0,8,1.0,0.0,235.93,0.0,232.73,83.53
2021-09-03 10:00:00,29.0,78.0,1,3.0,0.0,235.92,0.0,232.72,83.52
2021-09-03 11:00:00,31.0,70.0,8,2.0,0.0,236.07,0.0,232.71,83.52
2021-09-03 12:00:00,32.0,64.0,8,2.0,0.0,236.07,0.0,232.71,83.52
2021-09-03 13:00:00,32.0,70.0,8,2.0,0.0,235.98,0.0,232.71,83.52
2021-09-03 14:00:00,32.0,73.0,1,2.0,0.0,235.93,0.0,232.71,83.52
2021-09-03 15:00:00,31.0,74.0,1,3.0,0.0,235.92,0.0,232.71,83.51
2021-09-03 16:00:00,31.0,74.0,1,3.0,0.0,236.06,0.0,232.7,83.51
2021-09-03 17:00:00,30.0,73.0,1,3.0,0.0,236.07,2.5,232.69,83.51
2021-09-03 18:00:00,29.0,76.0,1,3.0,0.0,236.02,3.0,232.68,83.51
2021-09-03 19:00:00,29.0,78.0,1,2.0,0.0,236.01,0.0,232.69,83.51
2021-09-03 20:00:00,28.0,80.0,1,2.0,0.0,236.01,0.0,232.69,83.51
2021-09-03 21:00:00,28.0,80.0,1,1.0,0.0,236.09,0.0,232.68,83.52
2021-09-03 22:00:00,27.0,81.0,5,1.0,0.0,236.09,0.0,232.68,83.52
2021-09-03 23:00:00,25.0,94.0,4,2.0,0.0,236.09,0.0,232.67,83.52
2021-09-04 00:00:00,27.0,86.0,4,2.0,0.0,236.06,0.0,232.66,83.52
2021-09-04 01:00:00,26.0,92.0,4,2.0,0.0,235.98,0.0,232.66,83.52
2021-09-04 02:00:00,25.0,96.0,4,2.0,0.0,235.98,0.0,232.66,83.52
2021-09-04 03:00:00,25.0,97.0,4,2.0,0.0,235.97,0.0,232.66,83.52
2021-09-04 04:00:00,25.0,98.0,4,2.0,0.0,236.1,0.0,232.66,83.52
2021-09-04 05:00:00,25.0,99.0,3,1.0,0.0,236.11,0.0,232.67,83.52
2021-09-04 06:00:00,25.0,100.0,4,2.0,0.0,236.09,0.0,232.68,83.52
2021-09-04 07:00:00,25.0,99.0,5,2.0,0.0,235.99,0.0,232.68,83.52
2021-09-04 08:00:00,27.0,92.0,4,1.0,0.0,235.96,0.0,232.66,83.52
2021-09-04 09:00:00,28.0,85.0,4,1.0,0.0,235.95,0.0,232.65,83.53
2021-09-04 10:00:00,30.0,77.0,6,1.0,0.0,235.94,0.0,232.63,83.52
2021-09-04 11:00:00,31.0,72.0,5,1.0,0.0,236.08,0.0,232.62,83.52
2021-09-04 12:00:00,32.0,64.0,3,2.0,0.0,236.08,0.0,232.61,83.52
2021-09-04 13:00:00,32.0,67.0,1,2.0,0.0,235.98,0.0,232.62,83.52
2021-09-04 14:00:00,33.0,62.0,1,2.0,0.0,235.93,0.0,232.62,83.52
2021-09-04 15:00:00,32.0,68.0,1,3.0,0.0,235.93,0.0,232.62,83.52
2021-09-04 16:00:00,32.0,69.0,1,2.0,0.0,235.92,0.0,232.61,83.52
2021-09-04 17:00:00,32.0,67.0,1,2.0,0.0,236.07,0.0,232.59,83.52
2021-09-04 18:00:00,32.0,67.0,1,2.0,0.0,236.07,0.0,232.58,83.52
2021-09-04 19:00:00,31.0,72.0,2,1.0,0.0,236.0,0.0,232.59,83.52
2021-09-04 20:00:00,30.0,81.0,2,1.0,0.0,235.95,0.0,232.59,83.52
2021-09-04 21:00:00,29.0,86.0,4,1.0,0.0,235.93,0.0,232.58,83.52
2021-09-04 22:00:00,28.0,89.0,4,1.0,0.0,235.94,0.0,232.56,83.52
2021-09-04 23:00:00,27.0,86.0,3,2.0,0.0,236.1,0.0,232.55,83.52
2021-09-05 00:00:00,27.0,94.0,4,2.0,0.0,236.03,0.0,232.54,83.52
2021-09-05 01:00:00,27.0,96.0,3,2.0,0.0,235.95,0.0,232.53,83.51
2021-09-05 02:00:00,27.0,98.0,4,2.0,0.0,235.93,0.0,232.53,83.51
2021-09-05 03:00:00,27.0,99.0,4,2.0,0.0,235.93,0.0,232.53,83.51
