temperature,humidity,windpower,rains,waterlevels63000120,rains63000100,waterlevels63000100,waterlevels
4.0,87.0,2.0,0.0,235.88,0.0,218.05,83.38
4.0,88.0,2.0,0.0,235.87,0.0,218.05,83.39
7.0,78.0,1.0,0.0,235.88,0.0,217.98,83.41
14.0,54.0,1.0,0.0,235.99,0.0,217.94,83.4
17.0,38.0,2.0,0.0,235.93,0.0,217.92,83.4
17.0,37.0,2.0,0.0,235.86,0.0,217.9,83.4
14.0,50.0,2.0,0.0,235.86,0.0,217.85,83.4
12.0,56.0,1.0,0.0,235.86,0.0,217.84,83.4
10.0,66.0,1.0,0.0,235.86,0.0,217.84,83.4
9.0,72.0,1.0,0.0,235.86,0.0,217.83,83.4
8.0,76.0,1.0,0.0,235.87,0.0,217.8,83.4
6.0,81.0,2.0,0.0,235.87,0.0,217.78,83.4
6.0,85.0,1.0,0.0,235.87,0.0,217.77,83.4
5.0,91.0,2.0,0.0,235.87,0.0,217.77,83.4
13.0,55.0,2.0,0.0,236.0,0.0,217.64,83.39
14.0,52.0,3.0,0.0,236.0,0.0,217.62,83.39
15.0,48.0,3.0,0.0,235.92,0.0,217.62,83.38
15.0,49.0,2.0,0.0,235.88,0.0,217.62,83.38
14.0,47.0,3.0,0.0,235.87,0.0,217.62,83.38
14.0,50.0,2.0,0.0,235.86,0.0,217.61,83.39
12.0,55.0,2.0,0.0,235.86,0.0,217.57,83.39
12.0,57.0,2.0,0.0,235.86,0.0,217.55,83.39
11.0,61.0,2.0,0.0,235.86,0.0,217.54,83.39
10.0,69.0,1.0,0.0,235.86,0.0,217.54,83.39
9.0,73.0,1.0,0.0,235.86,0.0,217.52,83.39
9.0,77.0,1.0,0.0,235.86,0.0,217.49,83.39
8.0,76.0,1.0,0.0,235.86,0.0,217.47,83.39
9.0,77.0,1.0,0.0,235.86,0.0,217.46,83.39
9.0,82.0,2.0,0.0,235.86,0.0,217.45,83.39
9.0,81.0,1.0,0.0,235.86,0.0,217.45,83.38
9.0,89.0,1.0,0.0,235.87,0.0,217.36,83.39
11.0,81.0,1.0,0.0,235.87,0.0,217.34,83.39
12.0,72.0,1.0,0.0,236.0,0.0,217.32,83.39
15.0,64.0,2.0,0.0,236.01,0.0,217.31,83.38
14.0,63.0,3.0,0.0,235.92,0.0,217.31,83.39
15.0,55.0,2.0,0.0,235.89,0.0,217.3,83.39
16.0,51.0,2.0,0.0,235.87,0.0,217.29,83.4
15.0,57.0,3.0,0.0,235.86,0.0,217.27,83.4
13.0,68.0,3.0,0.0,235.85,0.0,217.25,83.4
12.0,72.0,2.0,0.0,235.85,0.0,217.22,83.4
11.0,75.0,2.0,0.0,235.86,0.0,217.22,83.39
10.0,81.0,1.0,0.0,235.86,0.0,217.21,83.39
9.0,87.0,1.0,0.0,235.86,0.0,217.18,83.39
8.0,91.0,1.0,0.0,235.86,0.0,217.16,83.39
8.0,92.0,2.0,0.0,235.86,0.0,217.12,83.4
10.0,86.0,1.0,0.0,235.86,0.0,217.05,83.38
12.0,77.0,1.0,0.0,235.86,0.0,217.02,83.38
13.0,71.0,1.0,0.0,235.86,0.0,217.0,83.38
16.0,58.0,1.0,0.0,236.01,0.0,216.98,83.38
17.0,55.0,1.0,0.0,235.96,0.0,216.98,83.38
18.0,49.0,2.0,0.0,235.9,0.0,216.98,83.38
18.0,48.0,2.0,0.0,235.87,0.0,216.97,83.39
17.0,52.0,3.0,0.0,235.86,0.0,216.96,83.39
15.0,56.0,2.0,0.0,235.85,0.0,216.94,83.39
15.0,60.0,2.0,0.0,235.85,0.0,216.91,83.4
13.0,69.0,1.0,0.0,235.86,0.0,216.91,83.4
12.0,78.0,1.0,0.0,235.86,0.0,216.91,83.4
11.0,81.0,1.0,0.0,235.86,0.0,216.89,83.4
9.0,88.0,1.0,0.0,235.86,0.0,216.87,83.4
8.0,91.0,1.0,0.0,235.86,0.0,216.85,83.39
15.0,66.0,2.0,0.0,235.85,0.0,216.71,83.38
16.0,57.0,2.0,0.0,236.01,0.0,216.7,83.38
16.0,52.0,3.0,0.0,235.87,0.0,216.68,83.39
9.0,88.0,1.0,0.0,235.87,0.0,216.55,83.39
7.0,94.0,2.0,0.0,235.87,0.0,216.54,83.39
5.0,99.0,2.0,0.0,235.87,0.0,216.51,83.41
5.0,100.0,2.0,0.0,235.87,0.0,216.5,83.41
6.0,99.0,1.0,0.0,235.87,0.0,216.47,83.4
7.0,96.0,1.0,0.0,235.87,0.0,216.45,83.4
11.0,86.0,1.0,0.0,235.92,0.0,216.39,83.39
14.0,70.0,2.0,0.0,235.89,0.0,216.39,83.39
14.0,71.0,2.0,0.0,235.86,0.0,216.36,83.39
12.0,81.0,2.0,0.0,235.86,0.0,216.31,83.4
12.0,85.0,0.0,0.0,235.86,0.0,216.28,83.39
12.0,87.0,1.0,0.0,235.86,0.0,216.26,83.39
11.0,89.0,1.0,0.0,235.85,0.0,216.25,83.39
11.0,89.0,1.0,0.0,235.86,0.0,216.24,83.39
12.0,85.0,2.0,0.0,235.85,0.0,216.23,83.39
10.0,95.0,3.0,0.0,235.86,0.0,216.22,83.39
9.0,100.0,3.0,0.0,235.86,0.0,216.21,83.39
8.0,100.0,3.0,0.5,235.86,0.0,216.21,83.39
8.0,100.0,2.0,1.0,235.86,0.5,216.2,83.39
8.0,96.0,2.0,0.0,236.0,0.0,216.16,83.39
8.0,95.0,2.0,0.0,235.93,0.0,216.16,83.4
8.0,93.0,2.0,0.0,235.87,0.0,216.1,83.39
8.0,93.0,1.0,0.0,235.87,0.5,216.08,83.39
8.0,99.0,1.0,0.0,235.86,0.0,216.07,83.39
8.0,98.0,2.0,0.5,235.86,0.0,216.05,83.4
7.0,92.0,2.0,0.0,235.86,0.0,216.02,83.4
12.0,85.0,0.0,0.0,235.86,0.5,216.01,83.4
8.0,88.0,1.0,0.0,235.86,0.0,216.0,83.4
7.0,88.0,1.0,0.0,235.86,0.0,216.0,83.4
7.0,86.0,2.0,0.0,235.86,0.0,215.99,83.4
7.0,83.0,2.0,0.0,235.86,0.0,215.99,83.39
7.0,81.0,3.0,0.0,235.86,0.0,215.98,83.39
7.0,79.0,3.0,0.0,235.86,0.0,215.97,83.39
6.0,82.0,2.0,0.0,235.86,0.0,215.97,83.39
6.0,83.0,2.0,0.0,235.87,0.0,215.96,83.39
6.0,82.0,2.0,0.0,235.87,0.0,215.94,83.39
8.0,77.0,1.0,0.0,235.87,0.0,215.91,83.39
9.0,65.0,2.0,0.0,235.87,0.0,215.9,83.39
9.0,62.0,2.0,0.0,236.01,0.0,215.88,83.39
10.0,58.0,2.0,0.0,235.97,0.0,215.86,83.39
11.0,51.0,1.0,0.0,235.91,0.0,215.86,83.39
11.0,44.0,2.0,0.0,235.88,0.0,215.86,83.4
11.0,45.0,2.0,0.0,235.87,0.0,215.85,83.4
10.0,49.0,2.0,0.0,235.86,0.0,215.83,83.39
9.0,52.0,2.0,0.0,235.86,0.0,215.82,83.36
8.0,59.0,2.0,0.0,235.86,0.0,215.8,83.36
7.0,67.0,1.0,0.0,235.87,0.0,215.79,83.36
6.0,79.0,1.0,0.0,235.87,0.0,215.79,83.36
5.0,88.0,2.0,0.0,235.87,0.0,215.77,83.36
4.0,91.0,2.0,0.0,235.87,0.0,215.75,83.36
7.0,92.0,2.0,0.0,235.87,0.0,215.72,83.36
3.0,92.0,2.0,0.0,235.87,0.0,215.72,83.36
3.0,93.0,2.0,0.0,235.87,0.0,215.71,83.36
3.0,92.0,2.0,0.0,235.87,0.0,215.7,83.36
4.0,91.0,2.0,0.0,235.87,0.0,215.69,83.36
4.0,88.0,1.0,0.0,235.87,0.0,215.69,83.36
5.0,85.0,1.0,0.0,235.87,0.0,215.68,83.36
5.0,80.0,1.0,0.0,235.87,0.0,215.67,83.36
6.0,82.0,1.0,0.0,235.87,0.0,215.66,83.36
6.0,82.0,1.0,0.0,235.87,0.0,215.65,83.36
7.0,80.0,1.0,0.0,235.87,0.0,215.63,83.36
7.0,74.0,2.0,0.0,235.87,0.0,215.61,83.31
9.0,65.0,1.0,0.0,236.02,0.0,215.59,83.31
10.0,66.0,1.0,0.0,236.0,0.0,215.57,83.31
10.0,68.0,1.0,0.0,235.92,0.0,215.57,83.31
11.0,66.0,1.0,0.0,235.89,0.0,215.57,83.31
12.0,65.0,1.0,0.0,235.86,0.0,215.54,83.31
11.0,74.0,1.0,0.0,235.86,0.0,215.52,83.31
10.0,80.0,1.0,0.0,235.86,0.0,215.5,83.31
9.0,87.0,1.0,0.0,235.87,0.0,215.5,83.31
9.0,90.0,1.0,0.0,235.87,0.0,215.5,83.32
8.0,91.0,2.0,0.0,235.87,0.0,215.48,83.32
8.0,94.0,2.0,0.0,235.87,0.0,215.46,83.32
4.0,91.0,2.0,0.0,235.87,0.0,215.45,83.32
8.0,96.0,1.0,0.0,235.87,0.0,215.44,83.32
8.0,95.0,1.0,0.0,235.87,0.0,215.43,83.32
8.0,94.0,1.0,0.0,235.87,0.0,215.42,83.32
8.0,95.0,1.0,0.0,235.87,0.0,215.42,83.32
8.0,95.0,2.0,0.0,235.87,0.0,215.41,83.32
8.0,95.0,2.0,0.0,235.87,0.0,215.4,83.32
8.0,95.0,1.0,0.0,235.87,0.0,215.4,83.32
8.0,98.0,2.0,0.0,235.86,0.0,215.39,83.32
9.0,98.0,1.0,0.0,235.87,0.0,215.38,83.32
10.0,90.0,8.0,0.0,235.87,0.0,215.35,83.32
13.0,79.0,1.0,0.0,235.87,0.0,215.34,83.32
15.0,69.0,1.0,0.0,235.86,0.0,215.33,83.32
17.0,62.0,1.0,0.0,236.01,0.0,215.31,83.31
18.0,59.0,1.0,0.0,235.92,0.0,215.3,83.31
12.0,100.0,2.0,0.0,235.86,0.0,215.08,83.45
13.0,99.0,2.0,0.0,236.01,0.0,215.06,83.45
13.0,97.0,2.0,0.0,235.98,0.0,215.05,83.45
13.0,92.0,2.0,0.0,235.91,0.0,215.04,83.45
13.0,89.0,1.0,0.0,235.89,0.0,215.04,83.45
13.0,88.0,1.0,0.0,235.87,0.0,215.04,83.45
12.0,91.0,1.0,0.5,235.86,0.0,215.01,83.45
12.0,91.0,2.0,0.0,235.86,0.5,214.99,83.45
12.0,93.0,2.0,0.0,235.86,0.0,214.98,83.45
11.0,96.0,3.0,0.5,235.86,0.0,214.98,83.45
11.0,97.0,3.0,0.0,235.86,0.0,214.97,83.45
11.0,89.0,2.0,0.5,235.86,0.0,214.97,83.45
10.0,93.0,2.0,0.0,235.86,0.0,214.95,83.45
13.0,89.0,1.0,0.0,235.86,0.0,214.92,83.45
10.0,93.0,1.0,0.0,235.86,0.0,214.92,83.45
10.0,98.0,2.0,0.0,235.86,0.0,214.91,83.45
10.0,99.0,1.0,0.0,235.86,0.0,214.9,83.45
9.0,99.0,1.0,0.0,235.86,0.0,214.89,83.45
9.0,100.0,1.0,0.5,235.87,0.0,214.89,83.45
9.0,100.0,1.0,0.0,235.87,0.0,214.88,83.45
9.0,100.0,1.0,0.0,235.87,0.0,214.87,83.45
9.0,100.0,1.0,0.0,235.87,0.0,214.86,83.45
8.0,87.0,2.0,0.0,235.87,0.0,214.85,83.45
9.0,76.0,2.0,0.0,235.87,0.0,214.83,83.45
10.0,70.0,3.0,0.0,235.87,0.0,214.82,83.45
10.0,56.0,4.0,0.0,236.01,0.0,214.81,83.45
12.0,31.0,4.0,0.0,235.89,0.0,214.8,83.46
11.0,31.0,4.0,0.0,235.88,0.0,214.79,83.46
10.0,29.0,5.0,0.0,235.87,0.0,214.77,83.45
8.0,35.0,3.0,0.0,235.87,0.0,214.75,83.45
7.0,38.0,2.0,0.0,235.87,0.0,214.73,83.45
7.0,35.0,4.0,0.0,235.87,0.0,214.73,83.45
6.0,38.0,4.0,0.0,235.87,0.0,214.73,83.45
5.0,41.0,4.0,0.0,235.88,0.0,214.72,83.46
5.0,45.0,2.0,0.0,235.88,0.0,214.7,83.46
3.0,51.0,2.0,0.0,235.88,0.0,214.67,83.47
2.0,58.0,1.0,0.0,235.88,0.0,214.67,83.47
1.0,70.0,1.0,0.0,235.88,0.0,214.66,83.47
0.0,83.0,1.0,0.0,235.88,0.0,214.65,83.47
0.0,84.0,1.0,0.0,235.89,0.0,214.64,83.47
-1.0,86.0,2.0,0.0,235.89,0.0,214.63,83.47
-1.0,89.0,2.0,0.0,235.89,0.0,214.63,83.47
-1.0,87.0,1.0,0.0,235.89,0.0,214.62,83.46
-1.0,87.0,2.0,0.0,235.89,0.0,214.61,83.46
4.0,61.0,1.0,0.0,235.89,0.0,214.56,83.45
5.0,51.0,1.0,0.0,236.02,0.0,214.55,83.45
7.0,45.0,2.0,0.0,236.04,0.0,214.53,83.45
9.0,39.0,2.0,0.0,235.95,0.0,214.53,83.45
10.0,36.0,1.0,0.0,235.91,0.0,214.53,83.44
9.0,37.0,2.0,0.0,235.88,0.0,214.51,83.44
7.0,45.0,2.0,0.0,235.88,0.0,214.49,83.44
7.0,47.0,1.0,0.0,235.88,0.0,214.47,83.44
5.0,56.0,1.0,0.0,235.88,0.0,214.46,83.45
4.0,72.0,1.0,0.0,235.88,0.0,214.46,83.45
2.0,78.0,2.0,0.0,235.88,0.0,214.44,83.45
5.0,45.0,2.0,0.0,235.88,0.0,214.4,83.45
1.0,82.0,1.0,0.0,235.88,0.0,214.39,83.45
-1.0,92.0,2.0,0.0,235.89,0.0,214.35,83.45
-1.0,92.0,2.0,0.0,235.89,0.0,214.35,83.45
2.0,80.0,1.0,0.0,235.9,0.0,214.31,83.44
6.0,61.0,2.0,0.0,235.89,0.0,214.3,83.44
9.0,52.0,1.0,0.0,235.99,0.0,214.28,83.44
11.0,37.0,2.0,0.0,235.87,0.0,214.22,83.44
8.0,55.0,1.0,0.0,235.87,0.0,214.19,83.44
3.0,75.0,2.0,0.0,235.88,0.0,214.13,83.44
3.0,79.0,2.0,0.0,235.88,0.0,214.12,83.43
2.0,78.0,2.0,0.0,235.88,0.0,214.11,83.43
2.0,78.0,2.0,0.0,235.88,0.0,214.1,83.43
2.0,79.0,2.0,0.0,235.88,0.0,214.1,83.43
2.0,81.0,2.0,0.0,235.88,0.0,214.09,83.43
2.0,82.0,2.0,0.0,235.88,0.0,214.08,83.43
2.0,81.0,2.0,0.0,235.88,0.0,214.07,83.43
6.0,68.0,1.0,0.0,235.88,0.0,214.05,83.43
9.0,58.0,1.0,0.0,235.87,0.0,214.03,83.43
12.0,49.0,1.0,0.0,235.86,0.0,214.03,83.43
15.0,37.0,1.0,0.0,236.0,0.0,214.02,83.42
17.0,34.0,2.0,0.0,235.92,0.0,214.02,83.42
17.0,34.0,2.0,0.0,235.88,0.0,214.01,83.42
15.0,38.0,2.0,0.0,235.87,0.0,214.0,83.42
15.0,38.0,1.0,0.0,235.86,0.0,213.99,83.42
14.0,40.0,2.0,0.0,235.86,0.0,213.99,83.42
13.0,45.0,1.0,0.0,235.86,0.0,213.98,83.42
12.0,55.0,1.0,0.0,235.86,0.0,213.97,83.42
11.0,64.0,1.0,0.0,235.86,0.0,213.96,83.42
10.0,67.0,1.0,0.0,235.86,0.0,213.95,83.42
4.0,72.0,2.0,0.0,235.86,0.0,213.93,83.42
10.0,68.0,2.0,0.0,235.86,0.0,213.92,83.42
16.0,46.0,2.0,0.0,235.86,0.0,213.81,83.4
16.0,42.0,1.0,0.0,236.01,0.0,213.81,83.4
18.0,34.0,1.0,0.0,235.92,0.0,213.8,83.4
18.0,33.0,1.0,0.0,235.88,0.0,213.79,83.4
18.0,31.0,2.0,0.0,235.86,0.0,213.78,83.4
17.0,36.0,2.0,0.0,235.86,0.0,213.77,83.4
15.0,39.0,3.0,0.0,235.86,0.0,213.76,83.41
14.0,43.0,2.0,0.0,235.86,0.0,213.76,83.41
12.0,58.0,1.0,0.0,235.86,0.0,213.75,83.41
10.0,67.0,1.0,0.0,235.86,0.0,213.74,83.41
9.0,72.0,1.0,0.0,235.86,0.0,213.74,83.41
8.0,76.0,2.0,0.0,235.87,0.0,213.73,83.41
10.0,69.0,1.0,0.0,235.87,0.0,213.72,83.41
6.0,85.0,2.0,0.0,235.87,0.0,213.71,83.41
5.0,86.0,2.0,0.0,235.87,0.0,213.71,83.42
5.0,88.0,2.0,0.0,235.87,0.0,213.7,83.42
4.0,89.0,2.0,0.0,235.87,0.0,213.69,83.42
4.0,87.0,2.0,0.0,235.87,0.0,213.68,83.42
4.0,89.0,2.0,0.0,235.87,0.0,213.67,83.42
4.0,89.0,2.0,0.0,235.87,0.0,213.67,83.42
3.0,89.0,2.0,0.0,235.87,0.0,213.66,83.42
4.0,88.0,2.0,0.0,235.87,0.0,213.65,83.42
7.0,79.0,1.0,0.0,235.88,0.0,213.64,83.42
10.0,69.0,1.0,0.0,235.87,0.0,213.63,83.42
13.0,54.0,1.0,0.0,235.86,0.0,213.62,83.42
15.0,44.0,1.0,0.0,235.98,0.0,213.61,83.42
16.0,38.0,2.0,0.0,235.91,0.0,213.6,83.42
17.0,38.0,2.0,0.0,235.88,0.0,213.59,83.42
14.0,45.0,2.0,0.0,235.86,0.0,213.56,83.41
11.0,57.0,1.0,0.0,235.86,0.0,213.54,83.36
8.0,74.0,1.0,0.0,235.87,0.0,213.43,83.39
12.0,66.0,2.0,0.0,235.86,0.0,213.42,83.39
15.0,58.0,3.0,0.0,235.87,0.0,213.39,83.38
13.0,67.0,2.0,0.0,235.86,0.0,213.37,83.38
12.0,71.0,2.0,0.0,235.86,0.0,213.37,83.38
11.0,79.0,0.0,0.0,235.86,0.0,213.35,83.38
10.0,83.0,1.0,0.0,235.86,0.0,213.34,83.38
10.0,84.0,1.0,0.0,235.86,0.0,213.33,83.38
10.0,84.0,2.0,0.0,235.86,0.0,213.33,83.38
7.0,79.0,1.0,0.0,235.86,0.0,213.32,83.38
10.0,85.0,2.0,0.0,235.86,0.0,213.31,83.38
10.0,88.0,2.0,0.0,235.86,0.0,213.3,83.38
9.0,91.0,2.0,0.0,235.86,0.0,213.29,83.38
9.0,91.0,2.0,0.0,235.86,0.0,213.28,83.38
9.0,90.0,1.0,0.0,235.86,0.0,213.27,83.38
9.0,90.0,2.0,0.0,235.86,0.0,213.26,83.38
8.0,94.0,2.0,0.0,235.86,0.0,213.25,83.38
8.0,96.0,2.0,0.0,235.86,0.0,213.24,83.38
8.0,97.0,2.0,0.0,235.86,0.0,213.23,83.38
10.0,87.0,1.0,0.0,235.87,0.0,213.22,83.38
9.0,86.0,1.0,0.0,235.86,0.0,213.21,83.37
15.0,59.0,1.0,0.0,235.89,0.0,213.21,83.37
17.0,52.0,2.0,0.0,235.96,0.0,213.2,83.37
17.0,49.0,2.0,0.0,235.9,0.0,213.19,83.36
12.0,71.0,3.0,0.0,235.86,0.0,213.14,83.36
10.0,76.0,3.0,0.0,235.86,0.0,213.14,83.37
8.0,95.0,3.0,0.0,235.85,0.0,213.11,83.38
7.0,92.0,3.0,0.0,235.86,0.0,213.1,83.38
7.0,86.0,3.0,0.0,235.86,0.0,213.09,83.38
3.0,89.0,3.0,0.0,235.86,0.0,213.01,83.36
2.0,84.0,4.0,0.0,235.86,0.0,212.99,83.36
2.0,86.0,3.0,0.0,235.87,0.0,212.97,83.36
2.0,82.0,3.0,0.0,235.87,0.0,212.96,83.36
2.0,72.0,3.0,0.0,235.93,0.0,212.94,83.36
2.0,69.0,3.0,0.0,235.88,0.0,212.92,83.36
2.0,73.0,3.0,0.0,235.87,0.0,212.91,83.36
1.0,73.0,3.0,0.0,235.87,0.0,212.9,83.36
1.0,67.0,3.0,0.0,235.87,0.0,212.89,83.36
1.0,67.0,3.0,0.0,235.87,0.0,212.88,83.36
1.0,67.0,3.0,0.0,235.87,0.0,212.87,83.36
7.0,86.0,3.0,0.0,235.87,0.0,212.86,83.36
-1.0,67.0,3.0,0.0,235.87,0.0,212.83,83.36
-2.0,72.0,2.0,0.0,235.88,0.0,212.82,83.36
-2.0,65.0,2.0,0.0,235.88,0.0,212.79,83.37
0.0,49.0,2.0,0.0,235.88,0.0,212.77,83.37
2.0,42.0,2.0,0.0,235.87,0.0,212.76,83.37
3.0,31.0,3.0,0.0,236.02,0.0,212.75,83.37
3.0,32.0,2.0,0.0,235.96,0.0,212.74,83.37
3.0,35.0,3.0,0.0,235.91,0.0,212.74,83.37
1.0,38.0,2.0,0.0,235.88,0.0,212.68,83.36
0.0,38.0,2.0,0.0,235.87,0.0,212.68,83.36
-1.0,48.0,2.0,0.0,235.88,0.0,212.63,83.36
-1.0,49.0,2.0,0.0,235.88,0.0,212.61,83.36
-1.0,47.0,2.0,0.0,235.87,0.0,212.6,83.36
4.0,33.0,2.0,0.0,235.98,0.0,212.51,83.36
6.0,28.0,2.0,0.0,235.88,0.0,212.48,83.36
5.0,30.0,2.0,0.0,235.87,0.0,212.47,83.36
5.0,44.0,1.0,0.0,235.99,0.0,212.25,83.37
5.0,43.0,1.0,0.0,235.92,0.0,212.24,83.37
5.0,47.0,1.0,0.0,235.89,0.0,212.23,83.36
5.0,49.0,1.0,0.0,235.88,0.0,212.22,83.36
5.0,54.0,1.0,0.0,235.87,0.0,212.21,83.36
4.0,57.0,1.0,0.0,235.86,0.0,212.21,83.36
4.0,58.0,1.0,0.0,235.86,0.0,212.2,83.36
4.0,60.0,2.0,0.0,235.86,0.0,212.19,83.36
4.0,55.0,1.0,0.0,235.85,0.0,212.18,83.36
1.0,46.0,2.0,0.0,235.85,0.0,212.18,83.36
4.0,54.0,1.0,0.0,235.85,0.0,212.17,83.36
4.0,61.0,1.0,0.0,235.85,0.0,212.16,83.36
4.0,63.0,1.0,0.0,235.85,0.0,212.15,83.36
4.0,68.0,2.0,0.0,235.85,0.0,212.14,83.36
4.0,68.0,2.0,0.0,235.85,0.0,212.13,83.36
3.0,66.0,1.0,0.0,235.86,0.0,212.11,83.36
4.0,64.0,1.0,0.0,235.86,0.0,212.11,83.36
4.0,69.0,1.0,0.0,235.85,0.0,212.1,83.36
6.0,68.0,1.0,0.0,235.86,0.0,212.09,83.35
9.0,58.0,1.0,0.0,235.85,0.0,212.08,83.35
12.0,36.0,2.0,0.0,236.0,0.0,212.07,83.31
13.0,29.0,3.0,0.0,235.92,0.0,212.06,83.31
13.0,29.0,4.0,0.0,235.89,0.0,212.05,83.32
14.0,29.0,3.0,0.0,235.87,0.0,212.04,83.32
13.0,28.0,3.0,0.0,235.86,0.0,212.03,83.32
11.0,29.0,3.0,0.0,235.85,0.0,212.02,83.32
10.0,34.0,2.0,0.0,235.85,0.0,212.01,83.32
8.0,37.0,1.0,0.0,235.85,0.0,212.0,83.32
7.0,43.0,2.0,0.0,235.85,0.0,211.99,83.32
6.0,46.0,2.0,0.0,235.85,0.0,211.98,83.32
4.0,58.0,1.0,0.0,235.85,0.0,211.97,83.32
4.0,55.0,1.0,0.0,235.86,0.0,211.97,83.33
2.0,69.0,1.0,0.0,235.86,0.0,211.96,83.33
2.0,66.0,1.0,0.0,235.86,0.0,211.95,83.34
1.0,71.0,2.0,0.0,235.86,0.0,211.95,83.34
0.0,75.0,1.0,0.0,235.86,0.0,211.94,83.34
0.0,76.0,2.0,0.0,235.86,0.0,211.93,83.34
0.0,74.0,1.0,0.0,235.86,0.0,211.92,83.35
-1.0,75.0,2.0,0.0,235.86,0.0,211.91,83.35
-1.0,72.0,1.0,0.0,235.86,0.0,211.9,83.35
3.0,61.0,1.0,0.0,235.86,0.0,211.89,83.35
6.0,47.0,1.0,0.0,235.86,0.0,211.88,83.36
10.0,30.0,1.0,0.0,235.84,0.0,211.86,83.36
10.0,27.0,2.0,0.0,235.98,0.0,211.85,83.36
11.0,26.0,2.0,0.0,235.91,0.0,211.84,83.36
12.0,25.0,2.0,0.0,235.89,0.0,211.83,83.36
12.0,26.0,2.0,0.0,235.87,0.0,211.82,83.36
11.0,24.0,3.0,0.0,235.86,0.0,211.81,83.36
9.0,29.0,2.0,0.0,235.86,0.0,211.79,83.35
8.0,31.0,3.0,0.0,235.86,0.0,211.78,83.35
7.0,34.0,2.0,0.0,235.86,0.0,211.77,83.35
6.0,37.0,2.0,0.0,235.86,0.0,211.76,83.35
5.0,48.0,1.0,0.0,235.86,0.0,211.75,83.35
4.0,58.0,1.0,0.0,235.86,0.0,211.73,83.35
4.0,58.0,1.0,0.0,235.86,0.0,211.72,83.35
2.0,65.0,2.0,0.0,235.86,0.0,211.72,83.35
1.0,64.0,2.0,0.0,235.86,0.0,211.7,83.36
1.0,69.0,2.0,0.0,235.86,0.0,211.69,83.36
0.0,66.0,2.0,0.0,235.86,0.0,211.68,83.36
-1.0,74.0,2.0,0.0,235.86,0.0,211.67,83.36
-1.0,76.0,2.0,0.0,235.86,0.0,211.66,83.36
-2.0,78.0,2.0,0.0,235.86,0.0,211.65,83.36
-2.0,79.0,2.0,0.0,235.86,0.0,211.63,83.36
-1.0,74.0,2.0,0.0,235.87,0.0,211.62,83.36
2.0,65.0,2.0,0.0,235.87,0.0,211.62,83.36
5.0,50.0,1.0,0.0,235.86,0.0,211.6,83.37
8.0,34.0,2.0,0.0,235.85,0.0,211.59,83.36
10.0,31.0,3.0,0.0,235.99,0.0,211.58,83.36
11.0,27.0,2.0,0.0,235.91,0.0,211.57,83.36
11.0,31.0,2.0,0.0,235.88,0.0,211.56,83.36
10.0,31.0,2.0,0.0,235.87,0.0,211.55,83.36
10.0,31.0,2.0,0.0,235.86,0.0,211.54,83.36
8.0,34.0,2.0,0.0,235.86,0.0,211.53,83.36
7.0,37.0,2.0,0.0,235.85,0.0,211.52,83.36
7.0,39.0,2.0,0.0,235.86,0.0,211.51,83.36
7.0,40.0,2.0,0.0,235.86,0.0,211.49,83.36
6.0,46.0,1.0,0.0,235.86,0.0,211.48,83.36
5.0,51.0,2.0,0.0,235.86,0.0,211.47,83.36
4.0,58.0,1.0,0.0,235.85,0.0,211.46,83.36
3.0,66.0,1.0,0.0,235.86,0.0,211.45,83.37
2.0,69.0,1.0,0.0,235.86,0.0,211.44,83.37
2.0,69.0,1.0,0.0,235.86,0.0,211.43,83.37
2.0,74.0,1.0,0.0,235.86,0.0,211.42,83.37
2.0,73.0,2.0,0.0,235.86,0.0,211.41,83.37
2.0,71.0,2.0,0.0,235.86,0.0,211.4,83.37
3.0,74.0,1.0,0.0,235.86,0.0,211.38,83.36
3.0,73.0,2.0,0.0,235.86,0.0,211.37,83.36
3.0,71.0,2.0,0.0,235.86,0.0,211.36,83.36
4.0,66.0,2.0,0.0,235.86,0.0,211.35,83.36
5.0,64.0,2.0,0.0,235.86,0.0,211.34,83.36
6.0,61.0,2.0,0.0,235.85,0.0,211.33,83.36
6.0,60.0,2.0,0.0,235.98,0.0,211.32,83.36
7.0,57.0,2.0,0.0,235.92,0.0,211.31,83.36
8.0,53.0,1.0,0.0,235.89,0.0,211.3,83.36
9.0,49.0,1.0,0.0,235.87,0.0,211.29,83.36
8.0,51.0,2.0,0.0,235.86,0.0,211.28,83.37
8.0,56.0,1.0,0.0,235.85,0.0,211.26,83.37
7.0,65.0,1.0,0.0,235.85,0.0,211.25,83.37
5.0,72.0,2.0,0.0,235.85,0.0,211.24,83.37
4.0,76.0,2.0,0.0,235.85,0.0,211.23,83.37
4.0,76.0,2.0,0.0,235.85,0.0,211.22,83.38
12.0,46.0,2.0,0.0,235.96,0.0,210.81,83.39
15.0,33.0,2.0,0.0,235.88,0.0,210.79,83.39
15.0,35.0,2.0,0.0,235.86,0.0,210.78,83.39
14.0,36.0,3.0,0.0,235.85,0.0,210.77,83.39
12.0,41.0,2.0,0.0,235.85,0.0,210.76,83.39
11.0,45.0,2.0,0.0,235.85,0.0,210.76,83.39
10.0,50.0,1.0,0.0,235.85,0.0,210.74,83.39
8.0,60.0,1.0,0.0,235.85,0.0,210.73,83.39
7.0,70.0,1.0,0.0,235.85,0.0,210.72,83.39
